,mean_no_cancer,mean_cancer,variance_no_cancer,variance_cancer,dif_abs_mean,logFC,abs_logFC
AP3D1,2.6635209301748543e-18,2.3212007806014495e-18,1.9634805566245373e-35,1.7695493657185505e-35,3.423201495734048e-19,-4.936480242379633e-13,4.936480242379633e-13
APTX,3.843698451049455e-18,4.178200256806434e-18,8.578387462868386e-35,8.596635719263355e-35,3.3450180575697877e-19,4.827563741248273e-13,4.827563741248273e-13
ANKHD1,9.781048602569862e-18,1.0114820031275406e-17,1.979210078396284e-34,1.987131703285795e-34,3.337714287055445e-19,4.814750035233018e-13,4.814750035233018e-13
AMH,7.325375942710777e-18,7.011343989063771e-18,1.933030857548474e-34,1.996427364703649e-34,3.1403195364700603e-19,-4.531246789646913e-13,4.531246789646913e-13
ALAD,1.515852784669045e-17,1.485737967273722e-17,2.521346973716882e-34,2.745720997816204e-34,3.0114817395323155e-19,-4.3438463391736825e-13,4.3438463391736825e-13
ANKRD18A,1.362968421094136e-18,1.0854356893738393e-18,1.0498297026685676e-35,8.662611002837821e-36,2.7753273172029657e-19,-4.002681416517295e-13,4.002681416517295e-13
AMIGO2,2.3333943219112795e-17,2.307001211982325e-17,9.74866346871396e-34,1.3719714904438161e-33,2.6393109928954574e-19,-3.807272399784532e-13,3.807272399784532e-13
AL049634.2,1.169574589660523e-17,1.1440233918324393e-17,2.4776329634377996e-34,2.5837746358261996e-34,2.555119782808368e-19,-3.687143905891441e-13,3.687143905891441e-13
AQP4,3.845997776225163e-18,3.623477588414582e-18,4.1789163455196616e-35,3.88110378653833e-35,2.225201878105811e-19,-3.2114350700748124e-13,3.2114350700748124e-13
AKTIP,4.487554559033239e-18,4.698556422074093e-18,1.3206239588747736e-34,1.4192707361629882e-34,2.1100186304085358e-19,3.043255178623851e-13,3.043255178623851e-13
AKAP17A,2.1098604373860153e-17,2.1297572800958095e-17,6.281138266687888e-34,6.072160085256684e-34,1.989684270979412e-19,2.870270147417881e-13,2.870270147417881e-13
AL109811.4,1.1492834487019807e-17,1.1671606242218284e-17,4.6554710476754865e-34,5.073130519968192e-34,1.7877175519847674e-19,2.5819617620745924e-13,2.5819617620745924e-13
ARL4C,5.509353834839865e-18,5.355030201179074e-18,2.3016258550963458e-35,2.007387750507676e-35,1.5432363366079087e-19,-2.2263814201515395e-13,2.2263814201515395e-13
AL355916.3,3.564905514438218e-18,3.416649265261666e-18,4.2850943666576893e-35,4.1567940380420333e-35,1.4825624917655208e-19,-2.138287191296616e-13,2.138287191296616e-13
AK6,1.60165058407425e-17,1.605116548592961e-17,5.2720421335328734e-34,4.955179274449191e-34,3.465964518710942e-20,4.965311080913037e-14,4.965311080913037e-14
ARMH1,7.33907026408784e-18,7.372946582647202e-18,1.2329758771811012e-34,1.2001826252981062e-34,3.3876318559362695e-20,4.901242550836741e-14,4.901242550836741e-14
AGPS,2.85342181992372e-18,2.8691807058996743e-18,5.299605392910662e-35,5.040815240701787e-35,1.5758885975954288e-20,2.2744328177085736e-14,2.2744328177085736e-14
AL136531.2,3.561022530314562e-18,3.5693032461318725e-18,8.618745662547596e-35,8.373416836465284e-35,8.280715817310314e-21,1.2173020714496636e-14,1.2173020714496636e-14
TINF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM184A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNPO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM178A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB8OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOGARAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOLLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSWIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGIF2-RAB5IF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFBR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAIAP2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATPAF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP8B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRINP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP8A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF12A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC2HC1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC2HC1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM150B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSTM2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCCHC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRABD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATCAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSTM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCCHC14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THAP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM167A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOM1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF511-PRAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA5B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53TG3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATOH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP53AIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF587B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF585A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM59L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM52B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XIRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B9D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZGP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM229A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXIN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135586.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM87B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YJEFN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF625-ZNF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM256-PLSCR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM255B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM38A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM39A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GALT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPEL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM41A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM41B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF705G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS11F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED6CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHAMM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIKKN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFDC13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBED8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMTC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z82190.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z98752.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRAP73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AURKAIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFEB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z84488.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7L3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRAP53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF705A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAR1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFIP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF705B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS11B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF3IP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSGA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT3A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSGA10IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSEN15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHRF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF286A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGT2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPYL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF280A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLOC1S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TICAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOD1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC119B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC21B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZGPAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMM10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXNDC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXLNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
